Fear trumps empathy.,Cindy Aime,,"{'life', 'fear'}"
"But when he’s cut, I bleed.",Lois McMaster Bujold,Shards of Honour,{'love'}
Expect the Unexpected,Juliette Power,,{'inspirational-quotes'}
"I met a boy. And when he smiled, my life began.",K.  Webster,Alpha & Omega,{'inspirational'}
Luck is when preparation meets opportunity.,Oprah Winfrey,,"{'success', 'inspirational'}"
Hire an angel. They need the work.,Donna Wolfe Gatti,,{'spirituality'}
The Glass has Shattered but the Cross Remains,S.R.  Lewis,Falling Into Place: Touched by Divine Inspiration,{'inspirational'}
Let her have today.Leave tomorrow to the angels.,Kami Garcia,,"{'life', 'inspirational', 'love'}"
"Fools ""Sell Out"" Where Angels Fear to Tread",Dean Cavanagh,,{'fear'}
The land of wonder is full of lights.,Lailah Gifty Akita,,{'inspirational'}
Life is a sacred wonder.,Lailah Gifty Akita,,"{'life', 'motivational'}"
Sometimes it's good to start over,R.J. Palacio,,{'inspirational'}
To love and be loved is a wonder.,Peggy Sue Wells,,"{'romance', 'love'}"
Desperation is the best innovator,Tony   Cleaver,A Chain of Flames,{'motivation'}
"It's inspiration that counts, not the drill.",Hugo Ball,Flametti,{'life'}
"I woke up in morning and saw, world has moved on",Sukant Ratnakar,Open The Windows: To the World around You,{'success'}
We interrogate the world by making.,Bill Bendyshe Burnett,,{'inspirational'}
"When everything is social, suddenly nothing is.",Jean Baudrillard,Screened Out,{'philosophy'}
"Work for purpose, be for others.",Worknb,,"{'purpose', 'work'}"
"For every tree, we plant, we saves a life.",Lailah Gifty Akita,Think Great: Be Great!,"{'humanity', 'life', 'inspirational', 'wisdom', 'motivation'}"
We die a day at a time,Bangambiki Habyarimana,The Great Pearl of Wisdom,{'death'}
Death is the great incorruptible corruptor,Bangambiki Habyarimana,The Great Pearl of Wisdom,{'death'}
"Top question of the dying: ""What made me sick?",Steven Magee,,{'death'}
"Only the dead, can speak about their world.",Lailah Gifty Akita,,{'death'}
Death occurs in unexpected times.,Lailah Gifty Akita,,"{'death', 'life-quotes'}"
"Die in a good way, obviously.",Mindy Kaling,,"{'humor', 'inspirational', 'death'}"
Death is a misery.,Lailah Gifty Akita,,{'death'}
Differences disappear when faced with death.,Shannon A. Thompson,2013: A Stellar Collection,{'death'}
One's ribs shouldn't be prison bars.,David Mitchell,The Thousand Autumns of Jacob de Zoet,"{'life', 'death'}"
You can stay and fight or you can run and repent.,Raubin Chaudhary,,{'life'}
Figure out. Fight.,Waseem Latif,,{'success'}
Hope can kill you but it will not let you die.,Pushkar Ganesh Vaidya,,"{'time', 'hope', 'life'}"
"Man is by instinct a lover, a hunter, a fighter.",Tennessee Williams,The Glass Menagerie,"{'inspirational', 'love'}"
Fight for the beauty in your life,M.J. Abraham,Resplendent,{'life'}
I have cancer. Cancer doesn't have me.,Marco Calderon,,"{'faith', 'motivation', 'hope', 'god', 'love'}"
The best way to compete is to get defeat.,Santosh Kalwar,,{'inspirational'}
New Year eve is an ecstasy of new anticipation.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,"{'motivation', 'inspiration'}"
My idea of Christmas is love.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,{'love'}
Christmas is a blanket that warms our cold hearts.,Toni Sorenson,,{'love'}
Christmas is a state of mind.,Lauren Myracle (Let It Snow),Let It Snow: Three Holiday Romances,{'life'}
Imperfection makes perfect,Zenon,,{'inspirational'}
"If it seems perfect, you're being played with.",Gina Wings,Secrets of a Perfect Hair Color: Adventures of an Urban Woman,{'love'}
"Life is about connection, not perfection.",Luke  Taylor,,{'life'}
It must be really difficult to be normal.,Cass van Krah,,"{'life', 'love'}"
Perfection is pure-fiction.,Janelle Jalbert,Triangulating Bliss,"{'happiness', 'life'}"
Minimalism means not trying to improve perfection.,Bryant McGill,Simple Reminders: Inspiration for Living Your Best Life,{'wisdom'}
Life is perfect as long as you didn't cheat.,ayette roa,,{'life'}
Can one man's madness be another's real life?,Emma Frances Dawson,An Itinerant House,{'life'}
Love is a mental madness.,Lailah Gifty Akita,,"{'inspirational', 'love'}"
Run mad as often as you choose but do not faint,Jane Austen,,{'humor'}
Were all mad here,Alice and Wonderland,,{'life'}
"They think thee mad? I'll show thou mad, my lord.",Phar West Nagle,,{'poetry'}
I'll love you with all the madness in my soul.,Bruce Springsteen,Born to Run,"{'soul', 'love'}"
I prayed for death so as not to live in madness.,Andrew Krivak,The Sojourn,{'death'}
An intense life needs a touch of madness.,Paulo Coelho,Veronika Decides to Die,{'life'}
"When love is not madness, it is not love...",Anushka Bhartiya,,{'love'}
"Our love had begun in folly, and ended in madness!",Charles Dickens,,{'love'}
The opinions of others cannot damage you.,Veronica Roth,Divergent,{'inspirational'}
I know what happens a the end of falling-landing,John Green,Will Grayson,{'love'}
Beauty is bought by judgement of the eye.,William Shakespeare,Love's Labour's Lost,{'love'}
Life's true face is the skull.,Nikos Kazantzakis,,{'life'}
Why do I find it hard to write the next line?,Gary Kemp,,{'inspirational'}
Everything in our life is an illusion.,Gor Ghazaryan,,{'life'}
don't live to regret the things you never said,Nick Pollack,Any Girl Who Loves The Beatles Is Bound To Break Your Heart,"{'life', 'inspirational'}"
True worship is God-centered,Sunday Adelaja,,{'love'}
"Don't get so holy, Pearce. Life isn't holy.",James Edwin Gunn,The Immortals,{'life'}
Mars and my own stupidity keep trying to kill me.,Andy Weir,The Martian,{'humor'}
Time reveals the truth.,J.R. Rim,,"{'time', 'truth'}"
"When the dust settles, the horses will be gone",Yasmine Hamdi,Spirit of the Wind,{'inspirational'}
"Real friends, are really hard to come by.",Anthony Liccione,,{'people'}
The true forgiver will always look into your eyes.,Aniruddha Sastikar,,{'soul'}
Beware of advice—even this.,Carl Sandburg,,"{'quotes', 'inspirational'}"
"Funerals, I had decided, are for the living.",John Green,The Fault in Our Stars,{'death'}
Good enough never is,Debbi Fields,,{'inspirational'}
Hatred is a curse that only love can cure.,Anthony T. Hincks,,"{'life', 'philosophy', 'love'}"
You had to stand in line to hate him.,Hedda Hopper,,{'humor'}
Success causes others to be jealous and hate.,Sunday Adelaja,,{'success'}
Let me hate you as passionately as I loved you.,Kavita Kané,Sita's Sister,{'love'}
As long love exist in this so do hatred,Ak,,{'philosophy'}
Life was small but good. (15),Francesca Lia Block,House of Dolls,{'life'}
"Goodness follows goodness, all in God’s time.",Ron Baratono,,{'god'}
Do the Good to Bad then Bad will do Good to you,shashidhar sa,,{'god'}
Truth can prevail only in virtue of truth itself.,John Paul II,,"{'god', 'religion', 'truth'}"
"If you love something, let it go...",Karen Halvorsen Schreck,While He Was Away,{'love'}
"If you love something, let it go…",Karen Shreck,,{'love'}
This woman is a virus and she’s eating me alive.,Jacqueline Francis - The Journal,,{'romance'}
"If love came easy, it wouldn't mean half so much.",Beau North,Longbourn's Songbird,{'love'}
Love is not a landmine but a sinkhole.,Auliq Ice,,{'love'}
You are either a carrier or a barrier of love.,Ka Chinery,Perceptions from the Photon Frequency: The Ascended Version,{'love'}
Love is a contradiction,Cassandra Clare,City of Fallen Angels,{'love'}
"Every time I break your heart, I break mine.",Z. Aguilera,,{'love'}
The sweetest misery is that caused by love.,Alexandria Heather,,{'love'}
Love is industrious in tormenting itself.,The Sylph,,{'love'}
Some people weren't made for love.,Tianna Holley,Unexpected Metamorphosis,{'love'}
"love is the need of all...but , love needs all...!",shakir parekh,,"{'truth', 'love'}"
You can’t love anything properly from a distance.,Lauren Gilley,Whatever Remains,{'love'}
What good does it do you to love?,Trisha Leigh,Summer Ruins,{'love'}
Sometimes Love can mean and addiction for hurt.,Ira N. Barin,,{'love'}
A new beginning is better than an old ending,Bathsheba Dailey,Hearts & Souls Poetry Book,"{'faith', 'love'}"
Only in the eyes of love you can find infinity.,Sorin Cerin,Wisdom Collection: The Book of Wisdom,{'love'}
All this seeing.All this relentless taking in.,Lance Olsen,Theories of Forgetting,{'life'}
Across the seat our eyes are holding hands.,Jennifer Niven,Holding Up the Universe,{'love'}
"Women love with their ears, men with their eyes.",Sunday Adelaja,,{'love'}
Wisdom opens the eyes of love.,Marieta Maglas,,"{'wisdom', 'love'}"
Eyes aren't good liars.,Shannon Wiersbitzky,What Flowers Remember,{'truth'}
Don't burn the corpse!Zombies don't like fire!,Anthony T Hincks,,"{'life', 'death'}"
To experiment with love is to play with fire.,Gabriella Jording,,{'love'}
"If love is a flame, I am an inferno...",Lillian Strange,,{'inspirational'}
Prayer is the Fuel for Revival Fire!,Joe Joe Dawson,,{'god'}
I love you so much I could burst into flames.,Philip Ridley,,{'love'}
Fire will run like poetry through your blood.,Rachel Neumeier,Land of the Burning Sands,{'poetry'}
Wisdom comes in the silence of one's chaos,Dora Okeyo,Fire,{'humor'}
Love is a forest fire ignited by a firefly,Dona Mayoora,,{'love'}
You can’t burn down a made-up place.,John Green,Looking for Alaska,{'religion'}
...as if prayers ever put out a fire.,Ann Aguirre,Horde,"{'god', 'faith'}"
You light the Spark in my Bonfire Heart.,James Blunt,,"{'romance', 'love'}"
Every action triggers a reaction.,C.G. Watson,Quad,{'life'}
Whatever you do is your deed.,Lailah Gifty Akita,,{'inspirational'}
Let your actions speak LOVE. No matter what it is.,Napz Cherub Pellazo,,{'love'}
Honourable is right.,Lailah Gifty Akita,,{'motivational'}
Have you inspired someone today by your actions?,Tony Curl,,{'inspiration'}
"Actions, not knowledge, bring result.",Sunday Adelaja,,{'knowledge'}
Anything is possible if you've got enough nerve.,J.K. Rowling,Harry Potter and the Deathly Hallows,"{'life', 'inspirational'}"
Happiness comes from actions.,Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
"It is a poore Center of a Mans Actions, Himselfe.",Francis Bacon,,{'life'}
"When love comes first, actions will follow.",Michael Thomas Sunnarborg,21 Steps to Better Relationships: Find More Balance with Others,{'love'}
Love the people who love you back.,Laura Ruby,Bad Apple,{'love'}
A wise warrior learns from her mistakes.,Leigh Bardugo,Wonder Woman: Warbringer,{'inspirational'}
Help means give me a hand.,Lailah Gifty Akita,,{'inspirational'}
Hope is the opiate of the frail.,Nasus,League of Legends,{'hope'}
Make this moment magnificent!,Lailah Gifty Akita,,{'time'}
Be wise and walk with the wise.,Lailah Gifty Akita,,{'inspirational'}
"Be wise enough, know when to move on.",Lailah  Gifty  Akita,,{'motivational'}
Better to be able to love than to be loveable.,Amanda Mosher,Better to be able to love than to be loveable,"{'wisdom', 'life', 'philosophy', 'love'}"
Life. In all it's mundane majesty.,J.R. Ward,Lover Enshrined,{'inspirational'}
You cannot be both in love and a wise person.,M.F. Moonzajer,A moment with God ; Poetry,"{'wisdom', 'love'}"
We are all vainer of our luck than of our merits.,Rex Stout,The Rubber Band,{'wisdom'}
"Bring the past, but only if you can build from it.",Dominico Scarlatti,,{'inspirational'}
HONOR ways did not won the WAR,رامي عمار,,{'life'}
"Some People Are Wise, And Some Are Otherwise.",Unknown 9,,"{'people', 'wisdom'}"
Her bluebird of happiness is teal.,Allison Strine,,{'happiness'}
"This is my mind , i own it!",Anthony Jacob,,{'inspirational'}
"No threatening the cat!"" Mr. Snuggly said.",Charlaine Harris,Midnight Crossroad,{'humor'}
"Once a cat loves you, it loves you till the end.",Will Advise,,{'love'}
I'm poor and my cat is huge.,Christopher Moore,You Suck,{'humor'}
Time becomes meaningless without memory.,Jon Edgell,Resolution,{'time'}
Never try to out-stubborn a cat.,Robert A. Heinlein,,{'humor'}
The cat arrived with a bottle of Scotch.,Christopher S. Wren,The Cat Who Covered the World: The Adventures Of Henrietta And Her Foreign Correspondent,{'humor'}
Got a bout of doubt? Breathe.,Magdalena VandenBerg,,"{'humor', 'inspirational'}"
Change Your Posture! Change Your LIFE!,D. Nicole Williams,,"{'inspiration', 'life', 'self-help'}"
"There is Irish Spring, but there is no fall soap.",Jerry Mooney,History Yoghurt and the Moon,{'spiritual'}
Your transformation will be the miracle.,Holly Lynn Payne,DAMASCENA - The Tale of Roses and Rumi,"{'spirituality', 'love'}"
"Caterpillars can fly, if they just lighten up.",Scott J. Simmerman Ph.D.,,{'humor'}
Time flies when you grow fangs and fur.,Dianna Hardy,Cry Of The Wolf,"{'humor', 'time'}"
The writing in itself is transformative for me.,Sophia Rose,Liquid Me: Poetry and Prose,{'writing'}
Motivation Push us out the door towards our goal.,Kishore Bansal,,{'motivation'}
Losers have goals. Winners have systems.,Scott Adams,,{'inspirational'}
Yeah.You got me through,Alyxandra Harvey,My Love Lies Bleeding,{'love'}
"If it had been a heart attack, the new",Nick Flynn,,{'death'}
Death is a shadow that always follows the body,English Proverb,,{'death'}
Death of destiny: dust,Lailah Gifty Akita,,{'death'}
"Dead’s not good, but at least it’s simple.",James S.A. Corey,Cibola Burn,{'death'}
An upturned life is righted in the box.,Nick John Whittle,,{'death'}
Life is death we're lengthy at,Emily Dickinson,,"{'life', 'death'}"
"To do more, is not necessarily to do better.",Katy Butler,Knocking on Heaven's Door: The Path to a Better Way of Death,"{'life', 'inspirational'}"
"In this world, you have to die to find peace.",D.J. Molles,Aftermath,{'death'}
The last good time always comes,Stephen King,Joyland,{'death'}
You can die from kitsch. And we're close to it.,John Lamb Lash,,{'death'}
DEATH COMES SLOWLY LIKE ANTS TO A FALLEN FIG,Charles Bukowski,,"{'life', 'death'}"
Dying is the last thing I will ever do.,John Barrymore,,{'life'}
Being dead does have its advantages.”-Alastor,Dana Michelle Burnett,Spiritus,{'death'}
"If one can, anyone can.If two can, you can, too!",Nancy I. Sanders,Yes! You Can Learn How to Write Children's Books,{'inspirational'}
Makebelieve is a writer's best friend.,Solange nicole,,{'life'}
Show me the contract.,Buffy Andrews,,"{'quotes', 'writing'}"
A tweet a day keeps writer's block away.,Buffy Andrews,,{'quotes'}
Writer. Another word for poor.,Buffy Andrews,,{'quotes'}
Write on!,Buffy Andrews,,"{'quotes', 'inspiration', 'inspirational'}"
"Gradually, I am realizing who I'm.",Irfa Rahat,,{'life'}
"Knowledge is more than power, it is freedom.",Steven Cuoco,,{'inspirational-quotes'}
"To know what you want, you need to know yourself.",Amy Leigh Mercree,The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love,{'inspirational-quotes'}
New media is the modern day gold rush.,Amy Leigh Mercree,The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love,{'inspirational-quotes'}
Self acceptance is pure power.,Amy Leigh Mercree,,{'inspirational-quotes'}
Football is the poetry of a motion.,Pubudu Lasal Dissanayake,,"{'quotes', 'poetry'}"
Peace and unity in our lives,George Calleja,,{'love'}
Respect for Human rights preserves us as A nation.,Auliq Ice,,"{'humanity', 'love'}"
Nature creates unity even in the parts of a whole.,Eugène Delacroix,,{'philosophy'}
The unity in diversity lies only in your heart.,Cass van Krah,,"{'poetry', 'life', 'love'}"
Intentions are nothing,Cassandra Clare,Lady Midnight,{'life-lessons'}
his conscience washed clean by happiness.,Françoise Sagan,Dans un mois,{'happiness'}
Let go of self-condemnation and guilt!,Tae Yun Kim,The Silent Master: Awakening the Power Within,"{'wisdom', 'inspirational-quotes'}"
Guilt: the gift that keeps on giving.,Erma Bombeck,,{'life'}
You should get out of here. Have a good life.,Bree Despain,The Dark Divine,{'life'}
"Then, she let it go.",Cassia Leo,The Way We Fall,{'love'}
"Fall for me, Aimee. I’ll catch you. Let go, baby.",Kerry Lonsdale,Everything We Keep,{'love'}
Life happens with or without our permission.,Sheila Tiller-Tooks,,{'inspirational'}
The process of letting go is an act of accepting.,Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
You can't move forward if you're still hanging on.,Sue Fitzmaurice,,"{'purpose', 'inspiration', 'life'}"
Let go with love.,Danielle Barone,,{'love'}
Prosperity starts in ones heart not their pocket.,Ricky Maye,,"{'money', 'christian'}"
There is no romance without finance.,John Fox,,"{'humor', 'love'}"
"Ignorance is bliss, except when it hurts",Paul Knott,,"{'money', 'humor'}"
Addiction by any other name is love.,Shannon L. Alder,,"{'truth', 'love'}"
"Be your best proponent, ally, and advocate.",Asa Don Brown,,"{'inspirational', 'motivational'}"
Addiction makes love impossible.,bell hooks,All About Love: New Visions,{'love'}
Find What You love And Let it kill You.,Mohammed Wazeem,,{'love'}
"Passion creates, addiction consumes.",Gabor Maté,In the Realm of Hungry Ghosts: Close Encounters with Addiction,"{'passion', 'inspirational'}"
I WILL CHANGE THIS WORLD ABSOLUTELY,David Rat,Happy Ending,{'inspirational'}
Feel the emotions in my work not the technicality.,Deepika Behal,Love finds a way...Always,"{'life', 'romance', 'love'}"
You'll never really be great unless you aim high.,Stella Adler,The Art of Acting,{'success'}
"Work smart, not hard",Monica Madison,The Girl from the Gutter,{'love'}
"Come on up, boys-I'm dead.",Dylan Thomas,Under Milk Wood,{'poetry'}
Old is always fifteen years from now.,Bill Cosby,,{'humor'}
Time only goes in that one direction.,Kathleen Rooney,Lillian Boxfish Takes a Walk,{'time'}
Longevity is highly over rated.,Martin Kimeldorf,Writing an Obituary Worth Reading: A Guide to Writing a Fulfilling Life-Review,{'humor'}
Recognising clichés is a sign of aging.,Indu Muralidharan,The Reengineers,{'wisdom'}
"It's not cold in here, you're just dying.",Sarah Silverman,,{'humor'}
I am tarred and feathered with Time.,Ogden Nash,,{'time'}
Hardship makes us to rely solely on God for help.,Lailah Gifty Akita,,"{'god', 'inspiration'}"
Seek help from God.,Lailah Gifty Akita,,{'god'}
Only God is our reliable help and protection,Sunday Adelaja,,{'god'}
"If human help fails, God will never forsake thee.",Lailah Gifty Akita,,{'god'}
The Lord God is sacred helper,Lailah Gifty Akita,,"{'god', 'motivational'}"
We always get help we ask for.,Aleksandra Ninkovic,Better to be able to love than to be loveable,{'life'}
Let your faith be bigger than your fear.♡ ✌︎ ☼ ❀,idk,,"{'inspirational', 'christian'}"
I spend a lot of time looking up.,Erica Goros,,"{'god', 'spirituality', 'inspiration', 'self-help'}"
"who accompany ignorants, lives in misery.",Imam Ali Ibn Abi Talib,,"{'life', 'life-lessons'}"
Reading a book is one mind playing with another.,A.J. Gallant,,{'quotes'}
All things which greatly hurt me greatly teach me,Karen Salmansohn,,{'life-lessons'}
"Write your own story, preferably in tattoos.",Lauren Rachelle,,{'life-quotes'}
It's tougher to look than to leap.,Hugh Cornwell,,{'courage'}
Life is not a one act play,Alex M. Smith,,{'love'}
" When perception and reality collide, we grow"".",Keylee Dawn Austin,,{'life'}
How may times can you lose the one you love?,Lauren James,,{'romance'}
I'd rather make a good run than a bad stand.,Margaret Walker,Jubilee,{'inspirational'}
"Love is the bane of honor, the death of duty.",George R.R. Martin,A Game of Thrones,{'love'}
Sometimes words ruin everything.,Jesikah Sundin,Elements,"{'romance', 'love'}"
... we honor the people we lost by loving again.,Marie Force,Meant for Love,"{'love', 'death'}"
Just because we can doesn't mean we should.,Chris Vonada,All Sorts And Conditions Of People,{'people'}
Never confuse honor with stupidity!,R.A. Salvatore,The Crystal Shard,{'humor'}
"If it was that beautiful, why did I leave you",Marian Keyes,Watermelon,{'love'}
To love without criticism is to be betrayed.,Djuna Barnes,Nightwood,{'love'}
God heals as well as God kills.,Abhijit Naskar,The God Parasite: Revelation of Neuroscience,"{'god', 'religion', 'inspirational', 'truth'}"
A rainbow is a storm's masterpiece.,Matshona Dhliwayo,,{'inspirational-quotes'}
We can only learn to love by loving.,Iris Murdoch,,{'love'}
"Not learning by doing, but learning by risking.",Toba Beta,Master of Stupidity,{'life'}
It's never too late to learn how to love.,Elizabeth Bourgeret,,{'love'}
"To learn to love, one must first learn to see.",Maurice Maeterlinck,The Treasure of the humble,{'love'}
What is learned can never be unlearned.,wildan faris afif,,{'love'}
You have to learn before you can earn.,Debasish Mridha,,"{'quotes', 'debasish-mridha', 'inspirational', 'philosophy'}"
"To learn, read; to understand, participate.",Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
"I learn, I earn.",Santosh Kalwar,,{'education'}
I learn life from the poets.,Germaine de Staël,,{'life'}
"Turn towards love, and become love.",Bryant McGill,Voice of Reason,{'love'}
We must learn from our struggles.,Roger Thurow,The Last Hunger Season: A Year in an African Farm Community on the Brink of Change,{'inspirational'}
"Holy faith, holy courage.",Lailah Gifty Akita,Think Great: Be Great!,"{'faith', 'spiritual', 'hope', 'inspirational'}"
Arise and pursue your dreams.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,"{'purpose', 'inspiring', 'courage'}"
A problem is an answer waiting to be opened,Peter Lerangis,,{'inspirational'}
"Prayers Are Free, But Change is going to cost you.",Prentiss Upmost Harris,,{'inspirational'}
"Tragedies break us, yet sometimes they make us.",Nihar Sharma,Stranded,"{'inspirational', 'motivational'}"
Humor is the salvation of those without hope.,Marty Rubin,,"{'humor', 'hope'}"
The pen is my true salvation. God is not.,Khali Raymond,,"{'god', 'love'}"
"Repentance of spirit, resurrection of soul.",Lailah Gifty Akita,,{'faith'}
You are the individual and the entire Universe.,Erin Fall Haskell,,"{'spirituality', 'truth'}"
human desires are the main cause of suffering,Siddhattha Gotama Buddha,,"{'life', 'inspirational', 'knowledge'}"
You love who you love and that’s who you love.,Skyla Madi,,{'love'}
"If not for love, then what else?",Skyla Madi,Salvation,{'love'}
What am I to y,Dianna Hardy,The Demon Bride,"{'passion', 'truth', 'love'}"
For in our hope we are saved.,Augustine of Hippo,,{'hope'}
Happiness is not a condition but a mindset.,Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
Happiness comes from your mindset.,Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
"Great minds don't think, they know.",Kim Bouchouaram,,{'life'}
"Money talks, I record.",Toba Beta,,{'money'}
"Lions and tigers and pissed-off girls, oh my.",Katie Bayerl,A Psalm for Lost Girls,{'humor'}
A beautiful girlfriend is worth two more.,Raheel Farooq,,"{'romance', 'love'}"
Boys find love in pants and girls find in pockets.,M.F. Moonzajer,,{'love'}
"If your brain is working, you always have no time.",VicDo,,{'time'}
Not all tongues that wag cohabit with a brain.,Donita K. Paul,DragonFire,{'humor'}
Life is about solving for x,Jane Lescarbeau,,{'philosophy'}
"On top of the world, or in the depths of despair.",Johann Wolfgang von Goethe,,{'life'}
There is no life without struggle.,Santosh Kalwar,,{'life'}
It's a struggle but you have to keep going.,Jonathan Anthony Burkett,,"{'life', 'love'}"
there is no significance in life without struggle,Lolly Daskal,Thoughts Spoken From The Heart,{'life'}
We all have paid the cost of our success.,M.F. Moonzajer,,"{'money', 'success'}"
A great truth wants to be criticized not idolized,Friedrich Nietzsche,,{'truth'}
Do not seek praise. Seek criticism.,Paul Arden,,"{'wisdom', 'inspirational', 'philosophy'}"
To call you my critic is to call you my friend.,Karen E. Quinones Miller,,{'life-lessons'}
Everyone is useful for specific task.,Lailah Gifty Akita,,{'inspirational'}
What is your quest in life?,Lailah Gifty Akita,,{'life'}
Humor is tragedy plus time.,Mark Twain,,{'humor'}
She gave me for my pains a world of sighs.,William Shakespeare,Othello,{'love'}
Save me from the things that I love.,J. Limbu,,"{'romance', 'love'}"
Author is the prisoner of his thoughts .,Rajiv Bakshi,Journey from Guwahati to Machhiwara,{'humor'}
Comedy Born :) When Tragedy Happens :(,Navin M. Karmarkar,,{'humor'}
Come make me sticky.Dimitri to Honor,Nalini Singh,Archangel's Blade,{'love'}
It’s like a meatloaf.,Nicki Elson,Three Daves,{'humor'}
We’re all the epicenter of our own wars.,Skye Warren,The Pawn,{'romance'}
I couldn't stay away from her.,Kenya Wright,The Muse,{'love'}
Promise me you won’t run off in fear.,Kenya Wright,The Muse,{'love'}
You're going to ruin me.,Kenya Wright,The Muse,{'love'}
"My love, one day, you are going to be my wife.",Kenya Wright,The Muse,{'love'}
Nothing is bigger than art.,Kenya Wright,The Muse,{'love'}
We all came to watch her die.,Kenya Wright,The Muse,{'love'}
You can't cover up the swagger of a cowboy.,Jaycee Ford,Dragonfly Awakening,{'romance'}
One man's deviance is other man's lunch break.,Jenn Bennett,Bitter Spirits,{'humor'}
A man’s bank balance is the new penis size.,Mokokoma Mokhonoana,,{'money'}
I wanted to. You look beautiful wearing my heart.,Tina Reber,Love Unscripted,"{'romance', 'love'}"
"The dead live."" ""How do they live?"" ""By love.",John Fowles,The Magus,{'love'}
Let the dead bury the dead...,Harper Lee,To Kill a Mockingbird,"{'life', 'death'}"
"Death actually never kills you, time does",Bangambiki Habyarimana,Pearls Of Eternity,"{'time', 'death'}"
We don't plan funerals till the body is dead.,Nilesh Rathod,Destiny of Shattered Dreams,"{'hope', 'death'}"
A moment in time is never dead.,Khalid Masood,,{'time'}
We're better than Galileo. Because he's dead.,Jenny  Lawson,Furiously Happy: A Funny Book About Horrible Things,"{'humor', 'inspirational'}"
The dead neither see nor ear.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,{'life'}
The dead are emotionless.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,"{'life', 'death'}"
"Alas! he is cold, he cannot answer me.",Mary Wollstonecraft Shelley,Frankenstein,{'death'}
Our sole concern with the long dead is aesthetic,James Branch Cabell,Beyond Life,{'death'}
I’m memorizing what takes me away. What saves me.,Cristin Harber,Only for Him,{'romance'}
So... Stop shaking my heart like this.,Yamane Ayano,,{'romance'}
"He was nobody, but a sweet liar!",Qandeel khokher,,{'love'}
I don't care about anything. But I care about you.,Stephanie Perkins,Isla and the Happily Ever After,{'love'}
I want to do everything with you,J.A. Redmerski,The Edge of Never,{'love'}
"You love me?''Baby, you were made for me.",Kristen Ashley,Knight,{'love'}
Don't be 'a writer.' Be writing.,William Faulkner,,{'writing'}
Publish. Be damned. Repeat.,Tassa Desalada,,"{'humor', 'writing'}"
I do a lot of rewriting. It’s very painful.,James Baldwin,,{'writing'}
"Love words, agonize over sentences. And pay",Susan Sontag,,{'writing'}
Don’t write like your mentors,Bernard Kelvin Clive,,{'writing'}
A clever trick does not a concept make.,Larry Brooks,Story Engineering: Character Development,{'writing'}
Remember: Bad timing equals great plot twists.,A.L. Mabry,,{'writing'}
Tighten your prose so the story flows.,Anna Dobritt,,{'writing'}
It's not pain. It's raw material.,Jo Bell,,{'poetry'}
Writing is easy. Writing well is hard work.,Amy Joy,,{'writing'}
Good writing just isn't that common.,Eric Flint,,{'writing'}
Men seek but one thing in life - their pleasure.,W. Somerset Maugham,Of Human Bondage by Somerset Maugham,{'life'}
"When you know how, it's a pleasure to burn",Saahil Prem,,"{'life', 'love'}"
"When enough is not enough, a Hedonist is born.",Sukant Ratnakar,Open The Windows: To the World around You,{'happiness'}
God command the sun to rise every new morning.,Lailah Gifty Akita,,{'god'}
Life is like a precious pearl.,Lailah Gifty Akita,,{'life'}
Smile more.Laugh more.Love more.Shine more.,Matshona Dhliwayo,,{'life-quotes'}
We can possess great land by faith.,Lailah Gifty Akita,Pearls of  Wisdom: Great  mind,"{'god', 'faith'}"
Everyone spends money freely that is freely given.,B.C. Chase,,{'money'}
God's Kingdom abideth forever.,Lailah Gifty Akita,,{'god'}
I acknowledge that the kingdom of God is with me,Sunday Adelaja,,{'god'}
Love is the climate of the kingdom,Sunday Adelaja,,{'love'}
The kingdom of God is here,Sunday Adelaja,,{'god'}
Seek First God’s Kingdom And His Righteousness,Sunday Adelaja,,{'god'}
Rebuke her/him who rejects the kingdom,Sunday Adelaja,,{'truth'}
Ignorance leads to destruction.,Sunday Adelaja,The Mountain of Ignorance,"{'people', 'god', 'life', 'knowledge'}"
Harmony would only come with destruction.,Shannon A. Thompson,Death Before Daylight,{'death'}
A house can be replaced but never a lost life.,Sarah Salem,Twisted Forms of Love,{'death'}
